x,y,angle
3.978482036,-3.027805266,-548.8582753
3.948005566,-3.067438035,-548.8682753
3.917134298,-3.106764062,-548.8782753
3.88587132,-3.145779415,-548.8882753
3.854219758,-3.184480193,-548.8982753
3.822182777,-3.222862525,-548.9082753
3.789763582,-3.260922574,-548.9182753
3.756965413,-3.298656534,-548.9282753
3.723791551,-3.33606063,-548.9382753
3.690245312,-3.373131123,-548.9482753
3.656330052,-3.409864306,-548.9582753
3.622049163,-3.446256506,-548.9682753
3.587406071,-3.482304082,-548.9782753
3.552404242,-3.518003431,-548.9882753
3.517047175,-3.553350983,-548.9982753
3.481338407,-3.588343202,-549.0082753
3.445281507,-3.622976591,-549.0182753
3.408880082,-3.657247684,-549.0282753
3.372137772,-3.691153056,-549.0382753
3.335058252,-3.724689315,-549.0482753
3.297645228,-3.757853109,-549.0582753
3.259902442,-3.790641121,-549.0682753
3.221833669,-3.823050071,-549.0782753
3.183442715,-3.85507672,-549.0882753
3.144733419,-3.886717865,-549.0982753
3.105709653,-3.91797034,-549.1082753
3.066375318,-3.948831022,-549.1182753
3.026734349,-3.979296825,-549.1282753
2.986790708,-4.0093647,-549.1382753
2.946548391,-4.039031643,-549.1482753
2.906011422,-4.068294686,-549.1582753
2.865183854,-4.097150903,-549.1682753
2.824069769,-4.125597408,-549.1782753
2.782673281,-4.153631357,-549.1882753
2.740998527,-4.181249946,-549.1982753
2.699049675,-4.208450414,-549.2082753
2.656830921,-4.23523004,-549.2182753
2.614346486,-4.261586147,-549.2282753
2.571600619,-4.287516098,-549.2382753
2.528597594,-4.313017302,-549.2482753
2.48534171,-4.338087207,-549.2582753
2.441837295,-4.362723308,-549.2682753
2.398088699,-4.386923139,-549.2782753
2.354100295,-4.410684282,-549.2882753
2.309876483,-4.43400436,-549.2982753
2.265421686,-4.456881042,-549.3082753
2.220740348,-4.479312039,-549.3182753
2.175836938,-4.501295109,-549.3282753
2.130715946,-4.522828052,-549.3382753
2.085381884,-4.543908717,-549.3482753
2.039839286,-4.564534995,-549.3582753
1.994092706,-4.584704823,-549.3682753
1.948146718,-4.604416184,-549.3782753
1.902005917,-4.623667108,-549.3882753
1.855674917,-4.642455669,-549.3982753
1.809158351,-4.660779988,-549.4082753
1.762460871,-4.678638233,-549.4182753
1.715587146,-4.696028618,-549.4282753
1.668541864,-4.712949404,-549.4382753
1.621329729,-4.729398899,-549.4482753
1.573955462,-4.745375458,-549.4582753
1.526423802,-4.760877483,-549.4682753
1.4787395,-4.775903425,-549.4782753
1.430907325,-4.79045178,-549.4882753
1.382932061,-4.804521095,-549.4982753
1.334818505,-4.818109961,-549.5082753
1.286571468,-4.83121702,-549.5182753
1.238195775,-4.843840961,-549.5282753
1.189696263,-4.855980522,-549.5382753
1.141077783,-4.86763449,-549.5482753
1.092345196,-4.878801698,-549.5582753
1.043503375,-4.88948103,-549.5682753
0.994557205,-4.899671417,-549.5782753
0.94551158,-4.909371842,-549.5882753
0.896371405,-4.918581334,-549.5982753
0.847141593,-4.927298971,-549.6082753
0.797827068,-4.935523883,-549.6182753
0.74843276,-4.943255247,-549.6282753
0.69896361,-4.950492289,-549.6382753
0.649424565,-4.957234286,-549.6482753
0.599820577,-4.963480564,-549.6582753
0.550156608,-4.969230498,-549.6682753
0.500437623,-4.974483513,-549.6782753
0.450668596,-4.979239083,-549.6882753
0.400854502,-4.983496734,-549.6982753
0.351000322,-4.98725604,-549.7082753
0.301111043,-4.990516624,-549.7182753
0.251191653,-4.99327816,-549.7282753
0.201247144,-4.995540373,-549.7382753
0.151282511,-4.997303036,-549.7482753
0.101302749,-4.998565973,-549.7582753
0.051312858,-4.999329057,-549.7682753
0.001317835,-4.999592213,-549.7782753
-0.048696035,-4.999384916,-549.7882832
-0.098652798,-4.99864818,-549.7982831
-0.148633567,-4.997411195,-549.8082829
-0.198599675,-4.995674474,-549.8182828
-0.24854591,-4.993438194,-549.8282826
-0.298467275,-4.990702579,-549.8382825
-0.348358779,-4.987467904,-549.8482824
-0.398215432,-4.98373449,-549.8582822
-0.44803225,-4.979502713,-549.8682821
-0.497804251,-4.974772994,-549.878282
-0.547526459,-4.969545807,-549.8882819
-0.5971939,-4.963821676,-549.8982817
-0.64680161,-4.957601171,-549.9082816
-0.696344628,-4.950884916,-549.9182815
-0.745817999,-4.943673581,-549.9282814
-0.795216777,-4.935967889,-549.9382813
-0.844536022,-4.927768609,-549.9482812
-0.893770802,-4.919076562,-549.958281
-0.942916194,-4.909892617,-549.9682809
-0.991967285,-4.900217692,-549.9782808
-1.040919169,-4.890052754,-549.9882807
-1.089766951,-4.879398821,-549.9982806
-1.138505747,-4.868256957,-550.0082805
-1.187130684,-4.856628277,-550.0182804
-1.235636898,-4.844513944,-550.0282803
-1.28401954,-4.831915169,-550.0382802
-1.332273772,-4.818833212,-550.0482801
-1.380394769,-4.80526938,-550.0582801
-1.428377718,-4.791225032,-550.06828
-1.476217822,-4.77670157,-550.0782799
-1.523910296,-4.761700447,-550.0882798
-1.571450373,-4.746223163,-550.0982797
-1.618833298,-4.730271267,-550.1082796
-1.666054333,-4.713846352,-550.1182795
-1.713108757,-4.696950062,-550.1282795
-1.759991863,-4.679584087,-550.1382794
-1.806698964,-4.661750162,-550.1482793
-1.85322539,-4.643450071,-550.1582792
-1.899566488,-4.624685644,-550.1682792
-1.945717624,-4.605458757,-550.1782791
-1.991674184,-4.585771334,-550.188279
-2.037431571,-4.565625342,-550.198279
-2.08298521,-4.545022797,-550.2082789
-2.128330547,-4.523965758,-550.2182788
-2.173463046,-4.502456331,-550.2282787
-2.218378196,-4.480496668,-550.2382787
-2.263071503,-4.458088963,-550.2482786
-2.3075385,-4.435235458,-550.2582786
-2.35177474,-4.411938439,-550.2682785
-2.395775799,-4.388200233,-550.2782784
-2.439537278,-4.364023216,-550.2882784
-2.483054799,-4.339409806,-550.2982783
-2.526324013,-4.314362462,-550.3082783
-2.569340592,-4.288883691,-550.3182782
-2.612100235,-4.262976039,-550.3282782
-2.654598665,-4.236642098,-550.3382781
-2.696831633,-4.209884501,-550.348278
-2.738794917,-4.182705923,-550.358278
-2.780484319,-4.155109082,-550.3682779
-2.821895672,-4.127096739,-550.3782779
-2.863024833,-4.098671693,-550.3882778
-2.903867691,-4.069836789,-550.3982778
-2.94442016,-4.040594908,-550.4082778
-2.984678187,-4.010948975,-550.4182777
-3.024637745,-3.980901955,-550.4282777
-3.064294839,-3.950456852,-550.4382776
-3.103645503,-3.91961671,-550.4482776
-3.142685801,-3.888384615,-550.4582775
-3.181411831,-3.856763688,-550.4682775
-3.21981972,-3.824757092,-550.4782774
-3.257905626,-3.792368027,-550.4882774
-3.295665742,-3.759599733,-550.4982774
-3.333096292,-3.726455485,-550.5082773
-3.370193532,-3.692938599,-550.5182773
-3.406953754,-3.659052426,-550.5282772
-3.44337328,-3.624800354,-550.5382772
-3.47944847,-3.590185809,-550.5482772
-3.515175716,-3.555212252,-550.5582771
-3.550551445,-3.51988318,-550.5682771
-3.58557212,-3.484202126,-550.5782771
-3.620234239,-3.448172658,-550.588277
-3.654534335,-3.411798379,-550.598277
-3.688468979,-3.375082927,-550.608277
-3.722034778,-3.338029973,-550.6182769
-3.755228375,-3.300643221,-550.6282769
-3.78804645,-3.262926411,-550.6382769
-3.820485723,-3.224883315,-550.6482768
-3.852542948,-3.186517736,-550.6582768
-3.884214921,-3.147833511,-550.6682768
-3.915498475,-3.108834508,-550.6782768
-3.94639048,-3.069524627,-550.6882767
-3.976887849,-3.029907799,-550.6982767
-4.006987531,-2.989987986,-550.7082767
-4.036686516,-2.94976918,-550.7182767
-4.065981835,-2.909255402,-550.7282766
-4.094870558,-2.868450704,-550.7382766
-4.123349796,-2.827359165,-550.7482766
-4.151416702,-2.785984896,-550.7582766
-4.179068469,-2.744332034,-550.7682765
-4.206302332,-2.702404743,-550.7782765
-4.233115567,-2.660207216,-550.7882765
-4.259505493,-2.617743674,-550.7982765
-4.285469472,-2.575018361,-550.8082764
-4.311004906,-2.532035552,-550.8182764
-4.336109243,-2.488799543,-550.8282764
-4.360779972,-2.44531466,-550.8382764
-4.385014625,-2.401585248,-550.8482764
-4.408810781,-2.357615683,-550.8582763
-4.432166059,-2.313410361,-550.8682763
-4.455078123,-2.268973701,-550.8782763
-4.477544682,-2.224310148,-550.8882763
-4.499563491,-2.179424169,-550.8982763
-4.521132346,-2.13432025,-550.9082762
-4.542249092,-2.089002904,-550.9182762
-4.562911616,-2.043476661,-550.9282762
-4.583117852,-1.997746074,-550.9382762
-4.60286578,-1.951815717,-550.9482762
-4.622153426,-1.905690181,-550.9582761
-4.640978859,-1.85937408,-550.9682761
-4.659340198,-1.812872045,-550.9782761
-4.677235607,-1.766188725,-550.9882761
-4.694663296,-1.719328791,-550.9982761
-4.711621522,-1.672296927,-551.0082761
-4.72810859,-1.625097836,-551.0182761
-4.744122851,-1.577736238,-551.028276
-4.759662704,-1.53021687,-551.038276
-4.774726594,-1.482544483,-551.048276
-4.789313015,-1.434723845,-551.058276
-4.803420509,-1.386759737,-551.068276
-4.817047665,-1.338656955,-551.078276
-4.830193121,-1.290420311,-551.088276
-4.84285556,-1.242054627,-551.0982759
-4.855033719,-1.19356474,-551.1082759
-4.866726378,-1.1449555,-551.1182759
-4.877932368,-1.096231766,-551.1282759
-4.88865057,-1.047398411,-551.1382759
-4.89887991,-0.998460319,-551.1482759
-4.908619367,-0.949422383,-551.1582759
-4.917867966,-0.900289506,-551.1682759
-4.926624783,-0.851066603,-551.1782758
-4.934888941,-0.801758595,-551.1882758
-4.942659614,-0.752370413,-551.1982758
-4.949936026,-0.702906996,-551.2082758
-4.956717448,-0.653373291,-551.2182758
-4.963003203,-0.603774249,-551.2282758
-4.968792662,-0.554114832,-551.2382758
-4.974085246,-0.504400005,-551.2482758
-4.978880426,-0.454634739,-551.2582758
-4.983177722,-0.404824011,-551.2682758
-4.986976705,-0.354972803,-551.2782757
-4.990276994,-0.305086098,-551.2882757
-4.99307826,-0.255168886,-551.2982757
-4.995380222,-0.205226159,-551.3082757
-4.997182651,-0.15526291,-551.3182757
-4.998485366,-0.105284135,-551.3282757
-4.999288237,-0.055294834,-551.3382757
-4.999591184,-0.005300004,-551.3482757
-4.999394175,0.044695356,-551.3582757
-4.998697232,0.094686244,-551.3682757
-4.997500424,0.144667664,-551.3782757
-4.995803869,0.194634616,-551.3882757
-4.993607739,0.244582104,-551.3982756
-4.990912253,0.294505133,-551.4082756
-4.98771768,0.344398711,-551.4182756
-4.984024339,0.394257848,-551.4282756
-4.9798326,0.44407756,-551.4382756
-4.975142883,0.493852863,-551.4482756
-4.969955655,0.54357878,-551.4582756
-4.964271437,0.59325034,-551.4682756
-4.958090796,0.642862574,-551.4782756
-4.95141435,0.692410522,-551.4882756
-4.944242767,0.741889229,-551.4982756
-4.936576764,0.791293747,-551.5082756
-4.928417108,0.840619135,-551.5182756
-4.919764614,0.889860462,-551.5282756
-4.910620149,0.939012802,-551.5382756
-4.900984626,0.988071242,-551.5482756
-4.890859008,1.037030875,-551.5582755
-4.88024431,1.085886805,-551.5682755
-4.869141591,1.134634146,-551.5782755
-4.857551962,1.183268025,-551.5882755
-4.845476583,1.231783577,-551.5982755
-4.83291666,1.280175952,-551.6082755
-4.819873449,1.328440309,-551.6182755
-4.806348256,1.376571823,-551.6282755
-4.792342432,1.424565681,-551.6382755
-4.777857379,1.472417082,-551.6482755
-4.762894543,1.520121243,-551.6582755
-4.747455423,1.567673392,-551.6682755
-4.731541561,1.615068775,-551.6782755
-4.715154549,1.662302652,-551.6882755
-4.698296026,1.7093703,-551.6982755
-4.680967678,1.756267012,-551.7082755
-4.663171237,1.802988098,-551.7182755
-4.644908483,1.849528886,-551.7282755
-4.626181243,1.895884723,-551.7382755
-4.606991388,1.942050973,-551.7482755
-4.587340838,1.988023018,-551.7582755
-4.567231559,2.033796263,-551.7682755
-4.54666556,2.079366129,-551.7782755
-4.525644899,2.12472806,-551.7882754
-4.504171677,2.16987752,-551.7982754
-4.482248042,2.214809994,-551.8082754
-4.459876187,2.259520988,-551.8182754
-4.437058348,2.304006032,-551.8282754
-4.413796806,2.348260676,-551.8382754
-4.39009389,2.392280496,-551.8482754
-4.365951967,2.43606109,-551.8582754
-4.341373454,2.47959808,-551.8682754
-4.316360806,2.522887112,-551.8782754
-4.290916527,2.565923856,-551.8882754
-4.26504316,2.608704011,-551.8982754
-4.238743292,2.651223297,-551.9082754
-4.212019554,2.693477462,-551.9182754
-4.184874617,2.735462282,-551.9282754
-4.157311197,2.777173557,-551.9382754
-4.129332049,2.818607118,-551.9482754
-4.100939972,2.85975882,-551.9582754
-4.072137805,2.900624548,-551.9682754
-4.042928427,2.941200216,-551.9782754
-4.01331476,2.981481766,-551.9882754
-3.983299765,3.02146517,-551.9982754
-3.952886444,3.06114643,-552.0082754
-3.922077837,3.100521578,-552.0182754
-3.890877026,3.139586676,-552.0282754
-3.859287131,3.178337818,-552.0382754
-3.827311311,3.216771128,-552.0482754
-3.794952763,3.254882765,-552.0582754
-3.762214723,3.292668915,-552.0682754
-3.729100465,3.330125801,-552.0782754
-3.6956133,3.367249677,-552.0882754
-3.661756577,3.404036831,-552.0982754
-3.627533682,3.440483584,-552.1082754
-3.592948037,3.476586291,-552.1182754
-3.5580031,3.512341342,-552.1282754
-3.522702365,3.547745162,-552.1382754
-3.487049364,3.582794211,-552.1482754
-3.451047661,3.617484983,-552.1582754
-3.414700856,3.651814009,-552.1682754
-3.378012584,3.685777857,-552.1782753
-3.340986514,3.71937313,-552.1882753
-3.303626348,3.752596469,-552.1982753
-3.265935822,3.785444551,-552.2082753
-3.227918706,3.817914092,-552.2182753
-3.189578801,3.850001844,-552.2282753
-3.15091994,3.8817046,-552.2382753
-3.111945991,3.913019188,-552.2482753
-3.072660849,3.943942477,-552.2582753
-3.033068444,3.974471375,-552.2682753
-2.993172735,4.00460283,-552.2782753
-2.952977712,4.034333827,-552.2882753
-2.912487393,4.063661395,-552.2982753
-2.871705828,4.092582599,-552.3082753
-2.830637095,4.121094549,-552.3182753
-2.789285301,4.149194392,-552.3282753
-2.747654581,4.17687932,-552.3382753
-2.705749098,4.204146563,-552.3482753
-2.663573042,4.230993395,-552.3582753
-2.621130631,4.257417131,-552.3682753
-2.57842611,4.283415129,-552.3782753
-2.535463748,4.308984789,-552.3882753
-2.492247842,4.334123554,-552.3982753
-2.448782713,4.35882891,-552.4082753
-2.405072709,4.383098386,-552.4182753
-2.361122199,4.406929557,-552.4282753
-2.316935579,4.430320038,-552.4382753
-2.272517267,4.453267491,-552.4482753
-2.227871706,4.475769621,-552.4582753
-2.18300336,4.497824178,-552.4682753
-2.137916715,4.519428956,-552.4782753
-2.092616281,4.540581795,-552.4882753
-2.047106586,4.561280579,-552.4982753
-2.001392183,4.581523239,-552.5082753
-1.955477643,4.601307751,-552.5182753
-1.909367556,4.620632135,-552.5282753
-1.863066534,4.639494461,-552.5382753
-1.816579208,4.65789284,-552.5482753
-1.769910225,4.675825435,-552.5582753
-1.723064252,4.69329045,-552.5682753
-1.676045975,4.710286141,-552.5782753
-1.628860095,4.726810806,-552.5882753
-1.58151133,4.742862795,-552.5982753
-1.534004415,4.758440501,-552.6082753
-1.486344101,4.773542368,-552.6182753
-1.438535154,4.788166884,-552.6282753
-1.390582355,4.802312587,-552.6382753
-1.342490499,4.815978063,-552.6482753
-1.294264395,4.829161945,-552.6582753
-1.245908866,4.841862915,-552.6682753
-1.197428747,4.854079703,-552.6782753
-1.148828886,4.865811086,-552.6882753
-1.100114143,4.877055893,-552.6982753
-1.05128939,4.887812999,-552.7082753
-1.002359509,4.898081327,-552.7182753
-0.953329393,4.907859851,-552.7282753
-0.904203945,4.917147593,-552.7382753
-0.854988077,4.925943624,-552.7482753
-0.805686711,4.934247065,-552.7582753
-0.756304777,4.942057086,-552.7682753
-0.706847214,4.949372905,-552.7782753
-0.657318966,4.956193791,-552.7882753
-0.607724987,4.962519061,-552.7982753
-0.558070237,4.968348084,-552.8082753
-0.508359679,4.973680276,-552.8182753
-0.458598287,4.978515105,-552.8282753
-0.408791034,4.982852086,-552.8382753
-0.358942904,4.986690786,-552.8482753
-0.309058879,4.990030821,-552.8582753
-0.259143948,4.992871857,-552.8682753
-0.209203104,4.99521361,-552.8782753
-0.159241339,4.997055846,-552.8882753
-0.109263651,4.99839838,-552.8982753
-0.059275036,4.999241079,-552.9082753
-0.009280494,4.999583858,-552.9182753
0.040714976,4.999426683,-552.9282753
0.090706375,4.998769569,-552.9382753
0.140688703,4.997612582,-552.9482753
0.190656962,4.995955839,-552.9582753
0.240606156,4.993799504,-552.9682753
0.290531289,4.991143793,-552.9782753
0.34042737,4.987988972,-552.9882753
0.390289407,4.984335356,-552.9982753
0.440112417,4.980183311,-553.0082753
0.489891415,4.975533252,-553.0182753
0.539621424,4.970385643,-553.0282753
0.589297472,4.964741,-553.0382753
0.63891459,4.958599887,-553.0482753
0.688467818,4.951962919,-553.0582753
0.737952199,4.944830758,-553.0682753
0.787362786,4.937204118,-553.0782753
0.836694637,4.929083762,-553.0882753
0.885942819,4.920470502,-553.0982753
0.935102407,4.911365199,-553.1082753
0.984168486,4.901768763,-553.1182753
1.033136149,4.891682155,-553.1282753
1.0820005,4.881106382,-553.1382753
1.130756651,4.870042503,-553.1482753
1.179399727,4.858491624,-553.1582753
1.227924864,4.846454899,-553.1682753
1.27632721,4.833933533,-553.1782753
1.324601924,4.820928778,-553.1882753
1.372744179,4.807441934,-553.1982753
1.420749161,4.79347435,-553.2082753
1.468612069,4.779027423,-553.2182753
1.516328117,4.764102596,-553.2282753
1.563892533,4.748701364,-553.2382753
1.611300561,4.732825265,-553.2482753
1.658547461,4.716475888,-553.2582753
1.705628507,4.699654867,-553.2682753
1.752538992,4.682363884,-553.2782753
1.799274224,4.664604669,-553.2882753
1.845829531,4.646378998,-553.2982753
1.892200256,4.627688692,-553.3082753
1.938381762,4.608535622,-553.3182753
1.984369432,4.588921701,-553.3282753
2.030158667,4.568848893,-553.3382753
2.075744887,4.548319203,-553.3482753
2.121123535,4.527334685,-553.3582753
2.166290072,4.505897438,-553.3682753
2.211239982,4.484009604,-553.3782753
2.255968769,4.461673374,-553.3882753
2.300471962,4.43889098,-553.3982753
2.344745109,4.4156647,-553.4082753
2.388783784,4.391996857,-553.4182753
2.432583582,4.367889819,-553.4282753
2.476140124,4.343345995,-553.4382753
2.519449055,4.318367841,-553.4482753
2.562506042,4.292957853,-553.4582753
2.605306781,4.267118573,-553.4682753
2.647846991,4.240852584,-553.4782753
2.690122419,4.214162514,-553.4882753
2.732128836,4.187051031,-553.4982753
2.773862043,4.159520847,-553.5082753
2.815317867,4.131574714,-553.5182753
2.85649216,4.103215427,-553.5282753
2.897380807,4.074445822,-553.5382753
2.937979718,4.045268775,-553.5482753
2.978284834,4.015687206,-553.5582753
3.018292124,3.98570407,-553.5682753
3.057997587,3.955322368,-553.5782753
3.097397253,3.924545137,-553.5882753
3.136487181,3.893375454,-553.5982753
3.175263464,3.861816438,-553.6082753
3.213722223,3.829871243,-553.6182753
3.251859612,3.797543064,-553.6282753
3.289671818,3.764835133,-553.6382753
3.327155059,3.731750723,-553.6482753
3.364305588,3.69829314,-553.6582753
3.401119689,3.664465732,-553.6682753
3.437593681,3.630271879,-553.6782753
3.473723916,3.595715003,-553.6882753
3.509506782,3.560798558,-553.6982753
3.5449387,3.525526036,-553.7082753
3.580016128,3.489900965,-553.7182753
3.614735556,3.453926906,-553.7282753
3.649093514,3.417607458,-553.7382753
3.683086566,3.380946252,-553.7482753
3.716711312,3.343946954,-553.7582753
3.74996439,3.306613264,-553.7682753
3.782842475,3.268948915,-553.7782753
3.815342278,3.230957675,-553.7882753
3.847460551,3.192643341,-553.7982753
3.879194081,3.154009745,-553.8082753
3.910539694,3.115060752,-553.8182753
3.941494257,3.075800254,-553.8282753
3.972054674,3.03623218,-553.8382753
4.002217888,2.996360484,-553.8482753
4.031980885,2.956189155,-553.8582753
4.061340686,2.91572221,-553.8682753
4.090294357,2.874963695,-553.8782753
4.118839001,2.833917686,-553.8882753
4.146971765,2.792588287,-553.8982753
4.174689836,2.750979632,-553.9082753
4.201990441,2.709095882,-553.9182753
4.22887085,2.666941224,-553.9282753
4.255328376,2.624519874,-553.9382753
4.281360373,2.581836074,-553.9482753
4.306964237,2.538894093,-553.9582753
4.332137408,2.495698225,-553.9682753
4.356877369,2.452252788,-553.9782753
4.381181646,2.408562129,-553.9882753
4.405047808,2.364630615,-553.9982753
4.42847347,2.320462641,-554.0082753
4.451456287,2.276062622,-554.0182753
4.473993963,2.231434998,-554.0282753
4.496084243,2.186584234,-554.0382753
4.517724919,2.141514812,-554.0482753
4.538913826,2.096231241,-554.0582753
4.559648845,2.050738048,-554.0682753
4.579927903,2.005039783,-554.0782753
4.599748972,1.959141016,-554.0882753
4.61911007,1.913046337,-554.0982753
4.63800926,1.866760354,-554.1082753
4.656444654,1.820287697,-554.1182753
4.674414407,1.773633013,-554.1282753
4.691916723,1.726800967,-554.1382753
4.708949851,1.679796242,-554.1482753
4.725512088,1.632623539,-554.1582753
4.741601777,1.585287575,-554.1682753
4.757217311,1.537793084,-554.1782753
4.772357126,1.490144815,-554.1882753
4.78701971,1.442347532,-554.1982753
4.801203596,1.394406016,-554.2082753
4.814907365,1.34632506,-554.2182753
4.828129648,1.298109473,-554.2282753
4.840869122,1.249764077,-554.2382753
4.853124513,1.201293704,-554.2482753
4.864894595,1.152703204,-554.2582753
4.876178192,1.103997434,-554.2682753
4.886974176,1.055181265,-554.2782753
4.897281466,1.006259579,-554.2882753
4.907099032,0.957237268,-554.2982753
4.916425892,0.908119234,-554.3082753
4.925261113,0.858910389,-554.3182753
4.933603813,0.809615653,-554.3282753
4.941453156,0.760239957,-554.3382753
4.948808359,0.710788237,-554.3482753
4.955668684,0.661265439,-554.3582753
4.962033447,0.611676515,-554.3682753
4.96790201,0.562026424,-554.3782753
4.973273788,0.512320131,-554.3882753
4.978148242,0.462562606,-554.3982753
4.982524885,0.412758825,-554.4082753
4.986403281,0.362913769,-554.4182753
4.98978304,0.313032422,-554.4282753
4.992663824,0.263119771,-554.4382753
4.995045347,0.213180809,-554.4482753
4.996927369,0.163220529,-554.4582753
4.998309703,0.113243928,-554.4682753
4.99919221,0.063256001,-554.4782753
4.999574802,0.01326175,-554.4882753
4.99945744,-0.036733828,-554.4982753
4.998840137,-0.086725733,-554.5082753
4.997722955,-0.136708965,-554.5182753
4.996106004,-0.186678526,-554.5282753
4.993989446,-0.23662942,-554.5382753
4.991373494,-0.28655665,-554.5482753
4.988258408,-0.336455226,-554.5582753
4.984644501,-0.386320156,-554.5682753
4.980532134,-0.436146454,-554.5782753
4.975921718,-0.485929139,-554.5882753
4.970813713,-0.53566323,-554.5982753
4.965208631,-0.585343756,-554.6082753
4.959107033,-0.634965748,-554.6182753
4.952509528,-0.684524244,-554.6282753
4.945416776,-0.734014288,-554.6382753
4.937829487,-0.783430931,-554.6482753
4.929748418,-0.832769231,-554.6582753
4.921174379,-0.882024256,-554.6682753
4.912108227,-0.931191079,-554.6782753
4.902550868,-0.980264783,-554.6882753
4.892503258,-1.029240462,-554.6982753
4.881966402,-1.078113217,-554.7082753
4.870941353,-1.126878163,-554.7182753
4.859429214,-1.175530421,-554.7282753
4.847431136,-1.224065127,-554.7382753
4.83494832,-1.272477428,-554.7482753
4.821982012,-1.320762482,-554.7582753
4.80853351,-1.368915461,-554.7682753
4.794604159,-1.416931549,-554.7782753
4.780195351,-1.464805946,-554.7882753
4.765308528,-1.512533863,-554.7982753
4.749945178,-1.560110528,-554.8082753
4.734106837,-1.607531183,-554.8182753
4.71779509,-1.654791087,-554.8282753
4.701011567,-1.701885512,-554.8382753
4.683757947,-1.748809751,-554.8482753
4.666035955,-1.79555911,-554.8582753
4.647847363,-1.842128915,-554.8682753
4.629193991,-1.888514508,-554.8782753
4.610077703,-1.934711252,-554.8882753
4.59050041,-1.980714526,-554.8982753
4.570464072,-2.02651973,-554.9082753
4.549970691,-2.072122283,-554.9182753
4.529022317,-2.117517627,-554.9282753
4.507621044,-2.16270122,-554.9382753
4.485769014,-2.207668545,-554.9482753
4.463468409,-2.252415105,-554.9582753
4.440721462,-2.296936426,-554.9682753
4.417530446,-2.341228054,-554.9782753
4.393897681,-2.385285562,-554.9882753
4.36982553,-2.429104543,-554.9982753
4.3453164,-2.472680616,-555.0082753
4.320372742,-2.516009423,-555.0182753
4.29499705,-2.559086631,-555.0282753
4.269191862,-2.601907932,-555.0382753
4.242959759,-2.644469045,-555.0482753
4.216303363,-2.686765713,-555.0582753
4.18922534,-2.728793707,-555.0682753
4.161728398,-2.770548823,-555.0782753
4.133815287,-2.812026887,-555.0882753
4.105488798,-2.853223751,-555.0982753
4.076751763,-2.894135295,-555.1082753
4.047607057,-2.934757428,-555.1182753
4.018057593,-2.975086087,-555.1282753
3.988106326,-3.01511724,-555.1382753
3.957756253,-3.054846884,-555.1482753
3.927010407,-3.094271046,-555.1582753
3.895871863,-3.133385783,-555.1682753
3.864343736,-3.172187184,-555.1782753
3.832429177,-3.21067137,-555.1882753
3.800131379,-3.248834491,-555.1982753
3.76745357,-3.286672731,-555.2082753
3.734399019,-3.324182306,-555.2182753
3.700971032,-3.361359466,-555.2282753
3.66717295,-3.398200493,-555.2382753
3.633008155,-3.434701703,-555.2482753
3.598480061,-3.470859445,-555.2582753
3.563592123,-3.506670105,-555.2682753
3.528347828,-3.5421301,-555.2782753
3.492750701,-3.577235885,-555.2882753
3.456804303,-3.61198395,-555.2982753
3.420512226,-3.646370819,-555.3082753
3.383878102,-3.680393054,-555.3182753
3.346905592,-3.714047253,-555.3282753
3.309598395,-3.74733005,-555.3382753
3.27196024,-3.780238117,-555.3482753
3.233994892,-3.812768164,-555.3582753
3.195706148,-3.844916937,-555.3682753
3.157097835,-3.876681222,-555.3782753
3.118173815,-3.908057842,-555.3882753
3.078937981,-3.939043659,-555.3982753
3.039394255,-3.969635575,-555.4082753
2.999546593,-3.999830531,-555.4182753
2.959398978,-4.029625507,-555.4282753
2.918955426,-4.059017524,-555.4382753
2.87821998,-4.088003642,-555.4482753
2.837196716,-4.116580964,-555.4582753
2.795889733,-4.144746631,-555.4682753
2.754303164,-4.172497827,-555.4782753
2.712441168,-4.199831776,-555.4882753
2.670307929,-4.226745746,-555.4982753
2.627907662,-4.253237045,-555.5082753
2.585244606,-4.279303023,-555.5182753
2.542323027,-4.304941075,-555.5282753
2.499147219,-4.330148636,-555.5382753
2.455721498,-4.354923186,-555.5482753
2.412050207,-4.379262248,-555.5582753
2.368137713,-4.403163386,-555.5682753
2.323988407,-4.426624213,-555.5782753
2.279606704,-4.44964238,-555.5882753
2.234997043,-4.472215587,-555.5982753
2.190163883,-4.494341576,-555.6082753
2.145111709,-4.516018134,-555.6182753
2.099845026,-4.537243095,-555.6282753
2.05436836,-4.558014335,-555.6382753
2.008686258,-4.578329777,-555.6482753
1.96280329,-4.598187391,-555.6582753
1.916724043,-4.617585189,-555.6682753
1.870453126,-4.636521232,-555.6782753
1.823995164,-4.654993628,-555.6882753
1.777354805,-4.673000528,-555.6982753
1.730536711,-4.690540131,-555.7082753
1.683545565,-4.707610685,-555.7182753
1.636386067,-4.724210482,-555.7282753
1.589062931,-4.740337861,-555.7382753
1.54158089,-4.755991211,-555.7482753
1.493944692,-4.771168965,-555.7582753
1.446159101,-4.785869606,-555.7682753
1.398228895,-4.800091665,-555.7782753
1.350158867,-4.813833718,-555.7882753
1.301953825,-4.827094392,-555.7982753
1.253618588,-4.839872361,-555.8082753
1.205157991,-4.852166346,-555.8182753
1.156576879,-4.863975119,-555.8282753
1.10788011,-4.875297498,-555.8382753
1.059072554,-4.886132352,-555.8482753
